0,0,0

10,14,4

20,24,4

30,40,10

40,56,16

50,47,-3

60,84,24

70,103,33

80,118,38

90,92,2

100,150,50

110,159,49

120,170,50

130,198,68

140,220,80

150,228,78

160,244,84

170,252,82

180,287,107

190,284,94

200,295,95

210,310,100

220,319,99

230,346,116

240,357,117

250,378,128

260,386,126

270,404,134

280,420,140

290,392,102

300,444,144

310,460,150

320,476,156

330,492,162

340,510,170

350,526,176

360,534,174

370,554,184

380,564,184

390,580,190

400,594,194

410,598,188

420,628,208

430,640,210

440,666,226

450,673,223

460,686,226

470,710,240

480,712,232

490,735,245

500,740,240

510,766,256

520,780,260

530,798,268

540,778,238

550,822,272

560,840,280

570,854,284

580,872,292

590,887,297

600,802,202

610,920,310

620,932,312

630,932,302

640,962,322

650,975,325

660,966,306

670,1006,336

680,1020,340

690,1036,346

700,1052,352

710,1066,356

720,1078,358

730,1094,364

740,1111,371

750,1126,376

760,1143,383

770,1158,388

780,1048,268

790,1180,390

800,1198,398

810,1215,405

820,1231,411

830,1246,416

840,1199,359

850,1285,435

860,1292,432

870,1308,438

880,1320,440

890,1335,445

900,1338,438

910,1364,454

920,1380,460

930,1392,462

940,1406,466

950,1423,473

960,1439,479

970,1558,588

980,1462,482

990,1480,490

1000,1468,468

1010,1516,506

1020,1594,574

1030,1548,518

1040,1572,532

1050,1578,528

1060,1582,522

1070,1608,538

1080,1624,544

1090,1639,549

1100,1656,556

1110,1668,558

1120,1670,550

1130,1720,590

1140,1726,586

1150,1720,570

1160,1748,588

1170,1750,580

1180,1710,530

1190,1786,596

1200,1812,612

1210,1862,652

1220,1948,728

1230,1902,672

1240,1852,612

1250,1806,556

1260,1891,631

1270,1930,660

1280,1943,663

1290,1896,606

1300,1951,651

1310,1988,678

1320,1988,668

1330,1984,654

1340,1967,627

1350,1847,497

1360,2030,670

1370,2054,684

1380,2070,690

1390,2081,691

1400,2124,724

1410,2116,706

1420,2135,715

1430,2136,706

1440,2162,722

1450,2164,714

1460,2188,728

1470,2208,738

1480,2223,743

1490,2228,738

1500,2255,755

1510,2269,759

1520,2287,767

1530,2287,757

1540,2322,782

1550,2322,772

1560,2350,790

1570,2359,789

1580,2383,803

1590,2398,808

1600,2408,808

1610,2420,810

1620,2438,818

1630,2452,822

1640,2468,828

1650,2481,831

1660,2496,836

1670,2511,841

1680,2524,844

1690,2540,850

1700,2564,864

1710,2572,862

1720,2580,860

1730,2604,874

1740,2614,874

1750,2630,880

1760,2640,880

1770,2664,894

1780,2678,898

1790,2694,904

1800,2704,904

1810,2722,912

1820,2736,916

1830,2754,924

1840,2765,925

1850,2776,926

1860,2799,939

1870,2802,932

1880,2849,969

1890,2843,953

1900,2855,955

1910,2874,964

1920,2868,948

1930,2904,974

1940,2914,974

1950,2916,966

1960,2950,990

1970,2959,989

1980,2980,1000

1990,2991,1001

2000,3014,1014

2010,3020,1010

2020,3050,1030

2030,3059,1029

2040,3068,1028

2050,3087,1037

2060,3103,1043

2070,3114,1044

2080,3111,1031

2090,3142,1052

2100,3154,1054

2110,3177,1067

2120,3163,1043

2130,3204,1074

2140,3214,1074

2150,3214,1064

2160,3250,1090

2170,3275,1105

2180,3280,1100

2190,3288,1098

2200,3311,1111

2210,3324,1114

2220,3342,1122

2230,3363,1133

2240,3370,1130

2250,3416,1166

2260,3397,1137

2270,3416,1146

2280,3436,1156

2290,3444,1154

2300,3472,1172

2310,3480,1170

2320,3493,1173

2330,3510,1180

2340,3526,1186

2350,3538,1188

2360,3551,1191

2370,3565,1195

2380,3586,1206

2390,3596,1206

2400,3670,1270

2410,3634,1224

2420,3642,1222

2430,3663,1233

2440,3721,1281

2450,3670,1220

2460,3708,1248

2470,3724,1254

2480,3736,1256

2490,3746,1256

2500,3852,1352

2510,3779,1269

2520,3802,1282

2530,3806,1276

2540,3832,1292

2550,3778,1228

2560,3854,1294

2570,3866,1296

2580,3886,1306

2590,3902,1312

2600,3923,1323

2610,3925,1315

2620,3942,1322

2630,3957,1327

2640,3972,1332

2650,3993,1343

2660,4006,1346

2670,4025,1355

2680,4029,1349

2690,4050,1360
