0,15,15

10,23,13

20,35,15

30,51,21

40,67,27

50,85,35

60,100,40

70,115,45

80,131,51

90,147,57

100,163,63

110,173,63

120,191,71

130,207,77

140,223,83

150,239,89

160,251,91

170,265,95

180,283,103

190,299,109

200,311,111

210,327,117

220,343,123

230,355,125

240,371,131

250,387,137

260,403,143

270,418,148

280,448,168

290,454,164

300,465,165

310,479,169

320,494,174

330,511,181

340,523,183

350,538,188

360,564,204

370,571,201

380,585,205

390,599,209

400,614,214

410,624,214

420,645,225

430,666,236

440,675,235

450,687,237

460,706,246

470,722,252

480,731,251

490,756,266

500,766,266

510,782,272

520,794,274

530,811,281

540,839,299

550,851,301

560,856,296

570,871,301

580,887,307

590,902,312

600,917,317

610,931,321

620,947,327

630,963,333

640,983,343

650,995,345

660,1009,349

670,1023,353

680,1038,358

690,1053,363

700,1069,369

710,1087,377

720,1097,377

730,1111,381

740,1127,387

750,1143,393

760,1163,403

770,1175,405

780,1189,409

790,1205,415

800,1220,420

810,1236,426

820,1251,431

830,1272,442

840,1282,442

850,1298,448

860,1311,451

870,1326,456

880,1341,461

890,1358,468

900,1371,471

910,1387,477

920,1400,480

930,1418,488

940,1435,495

950,1447,497

960,1458,498

970,1478,508

980,1491,511

990,1509,519

1000,1520,520

1010,1539,529

1020,1554,534

1030,1568,538

1040,1581,541

1050,1599,549

1060,1616,556

1070,1632,562

1080,1643,563

1090,1658,568

1100,1675,575

1110,1689,579

1120,1707,587

1130,1719,589

1140,1736,596

1150,1751,601

1160,1767,607

1170,1783,613

1180,1792,612

1190,1811,621

1200,1825,625

1210,1843,633

1220,1858,638

1230,1872,642

1240,1890,650

1250,1901,651

1260,1920,660

1270,1937,667

1280,1949,669

1290,1960,670

1300,1982,682

1310,1994,684

1320,2009,689

1330,2023,693

1340,2039,699

1350,2049,699

1360,2079,719

1370,2079,709

1380,2096,716

1390,2115,725

1400,2129,729

1410,2143,733

1420,2157,737

1430,2171,741

1440,2190,750

1450,2205,755

1460,2219,759

1470,2233,763

1480,2247,767

1490,2264,774

1500,2276,776

1510,2295,785

1520,2309,789

1530,2324,794

1540,2339,799

1550,2353,803

1560,2371,811

1570,2383,813

1580,2398,818

1590,2412,822

1600,2431,831

1610,2443,833

1620,2464,844

1630,2475,845

1640,2490,850

1650,2504,854

1660,2519,859

1670,2535,865

1680,2551,871

1690,2569,879

1700,2580,880

1710,2594,884

1720,2613,893

1730,2627,897

1740,2644,904

1750,2655,905

1760,2671,911

1770,2686,916

1780,2711,931

1790,2718,928

1800,2733,933

1810,2747,937

1820,2763,943

1830,2776,946

1840,2788,948

1850,2810,960

1860,2821,961

1870,2834,964

1880,2849,969

1890,2871,981

1900,2881,981

1910,2899,989

1920,2918,998

1930,2929,999

1940,2943,1003

1950,2955,1005

1960,2976,1016

1970,2987,1017

1980,3001,1021

1990,3011,1021

2000,3027,1027

2010,3047,1037

2020,3063,1043

2030,3076,1046

2040,3095,1055

2050,3114,1064

2060,3130,1070

2070,3135,1065

2080,3147,1067

2090,3177,1087

2100,3183,1083

2110,3197,1087

2120,3219,1099

2130,3229,1099

2140,3242,1102

2150,3257,1107

2160,3271,1111

2170,3289,1119

2180,3307,1127

2190,3318,1128

2200,3331,1131

2210,3351,1141

2220,3366,1146

2230,3375,1145

2240,3392,1152

2250,3410,1160

2260,3424,1164

2270,3442,1172

2280,3452,1172

2290,3468,1178

2300,3485,1185

2310,3494,1184

2320,3515,1195

2330,3527,1197

2340,3551,1211

2350,3554,1204

2360,3568,1208

2370,3590,1220

2380,3604,1224

2390,3623,1233

2400,3633,1233

2410,3644,1234

2420,3663,1243

2430,3680,1250

2440,3692,1252

2450,3704,1254

2460,3722,1262

2470,3735,1265

2480,3754,1274

2490,3772,1282

2500,3785,1285

2510,3800,1290

2520,3812,1292

2530,3828,1298

2540,3850,1310

2550,3859,1309

2560,3879,1319

2570,3893,1323

2580,3905,1325

2590,3920,1330

2600,3939,1339

2610,3954,1344

2620,3963,1343

2630,3983,1353

2640,3991,1351

2650,4006,1356

2660,4023,1363

2670,4048,1378

2680,4065,1385

2690,4071,1381
