0,0,0

10,16,6

20,27,7

30,47,17

40,65,25

50,80,30

60,94,34

70,110,40

80,127,47

90,139,49

100,155,55

110,170,60

120,184,64

130,200,70

140,216,76

150,227,77

160,244,84

170,259,89

180,273,93

190,287,97

200,306,106

210,319,109

220,332,112

230,350,120

240,361,121

250,382,132

260,396,136

270,412,142

280,429,149

290,456,166

300,453,153

310,472,162

320,487,167

330,504,174

340,519,179

350,533,183

360,547,187

370,564,194

380,576,196

390,593,203

400,608,208

410,621,211

420,639,219

430,650,220

440,665,225

450,685,235

460,700,240

470,715,245

480,735,255

490,745,255

500,765,265

510,778,268

520,791,271

530,805,275

540,821,281

550,838,288

560,851,291

570,868,298

580,880,300

590,898,308

600,909,309

610,926,316

620,941,321

630,956,326

640,972,332

650,984,334

660,1000,340

670,1016,346

680,1032,352

690,1048,358

700,1066,366

710,1080,370

720,1092,372

730,1110,380

740,1121,381

750,1136,386

760,1154,394

770,1175,405

780,1183,403

790,1198,408

800,1215,415

810,1228,418

820,1239,419

830,1258,428

840,1276,436

850,1289,439

860,1305,445

870,1322,452

880,1334,454

890,1349,459

900,1364,464

910,1387,477

920,1396,476

930,1410,480

940,1428,488

950,1441,491

960,1452,492

970,1470,500

980,1485,505

990,1500,510

1000,1515,515

1010,1536,526

1020,1550,530

1030,1563,533

1040,1581,541

1050,1594,544

1060,1608,548

1070,1621,551

1080,1639,559

1090,1651,561

1100,1665,565

1110,1684,574

1120,1700,580

1130,1716,586

1140,1727,587

1150,1744,594

1160,1752,592

1170,1773,603

1180,1788,608

1190,1804,614

1200,1818,618

1210,1836,626

1220,1851,631

1230,1859,629

1240,1878,638

1250,1896,646

1260,1913,653

1270,1926,656

1280,1942,662

1290,1959,669

1300,1972,672

1310,1988,678

1320,2003,683

1330,2010,680

1340,2030,690

1350,2047,697

1360,2064,704

1370,2075,705

1380,2089,709

1390,2107,717

1400,2122,722

1410,2139,729

1420,2154,734

1430,2171,741

1440,2182,742

1450,2200,750

1460,2210,750

1470,2229,759

1480,2244,764

1490,2255,765

1500,2272,772

1510,2289,779

1520,2306,786

1530,2317,787

1540,2333,793

1550,2353,803

1560,2363,803

1570,2378,808

1580,2395,815

1590,2412,822

1600,2424,824

1610,2438,828

1620,2456,836

1630,2469,839

1640,2489,849

1650,2500,850

1660,2518,858

1670,2530,860

1680,2547,867

1690,2563,873

1700,2576,876

1710,2591,881

1720,2606,886

1730,2620,890

1740,2639,899

1750,2653,903

1760,2667,907

1770,2683,913

1780,2696,916

1790,2713,923

1800,2729,929

1810,2743,933

1820,2756,936

1830,2774,944

1840,2790,950

1850,2802,952

1860,2817,957

1870,2835,965

1880,2849,969

1890,2861,971

1900,2880,980

1910,2894,984

1920,2902,982

1930,2922,992

1940,2938,998

1950,2950,1000

1960,2965,1005

1970,2981,1011

1980,2999,1019

1990,3012,1022

2000,3026,1026

2010,3042,1032

2020,3057,1037

2030,3073,1043

2040,3089,1049

2050,3102,1052

2060,3122,1062

2070,3132,1062

2080,3149,1069

2090,3165,1075

2100,3176,1076

2110,3196,1086

2120,3205,1085

2130,3224,1094

2140,3242,1102

2150,3252,1102

2160,3264,1104

2170,3279,1109

2180,3295,1115

2190,3315,1125

2200,3331,1131

2210,3344,1134

2220,3356,1136

2230,3368,1138

2240,3384,1144

2250,3399,1149

2260,3413,1153

2270,3429,1159

2280,3446,1166

2290,3459,1169

2300,3478,1178

2310,3494,1184

2320,3504,1184

2330,3525,1195

2340,3536,1196

2350,3551,1201

2360,3566,1206

2370,3579,1209

2380,3602,1222

2390,3611,1221

2400,3632,1232

2410,3646,1236

2420,3657,1237

2430,3676,1246

2440,3687,1247

2450,3705,1255

2460,3720,1260

2470,3728,1258

2480,3749,1269

2490,3761,1271

2500,3780,1280

2510,3797,1287

2520,3812,1292

2530,3822,1292

2540,3840,1300

2550,3862,1312

2560,3870,1310

2570,3882,1312

2580,3902,1322

2590,3919,1329

2600,3934,1334

2610,3943,1333

2620,3969,1349

2630,3979,1349

2640,3992,1352

2650,4009,1359

2660,4019,1359

2670,4038,1368

2680,4054,1374

2690,4071,1381
