10,17,7

20,35,15

30,47,17

40,64,24

50,79,29

60,95,35

70,111,41

80,128,48

90,139,49

100,151,51

110,171,61

120,186,66

130,202,72

140,213,73

150,231,81

160,247,87

170,259,89

180,275,95

190,291,101

200,307,107

210,323,113

220,334,114

230,351,121

240,365,125

250,383,133

260,399,139

270,410,140

280,426,146

290,439,149

300,455,155

310,471,161

320,478,158

330,502,172

340,519,179

350,535,185

360,546,186

370,563,193

380,575,195

390,591,201

400,603,203

410,622,212

420,631,211

430,653,223

440,671,231

450,682,232

460,699,239

470,711,241

480,734,254

490,743,253

500,759,259

510,775,265

520,789,269

530,806,276

540,819,279

550,835,285

560,851,291

570,869,299

580,883,303

590,899,309

600,911,311

610,927,317

620,942,322

630,958,328

640,974,334

650,987,337

660,1015,355

670,1019,349

680,1035,355

690,1047,357

700,1067,367

710,1083,373

720,1091,371

730,1106,376

740,1123,383

750,1136,386

760,1153,393

770,1171,401

780,1183,403

790,1199,409

800,1214,414

810,1230,420

820,1243,423

830,1259,429

840,1275,435

850,1289,439

860,1307,447

870,1319,449

880,1338,458

890,1351,461

900,1363,463

910,1383,473

920,1395,475

930,1411,481

940,1429,489

950,1443,493

960,1454,494

970,1474,504

980,1491,511

990,1507,517

1000,1518,518

1010,1534,524

1020,1547,527

1030,1565,535

1040,1581,541

1050,1591,541

1060,1610,550

1070,1626,556

1080,1637,557

1090,1655,565

1100,1670,570

1110,1683,573

1120,1703,583

1130,1718,588

1140,1731,591

1150,1747,597

1160,1760,600

1170,1777,607

1180,1791,611

1190,1811,621

1200,1822,622

1210,1838,628

1220,1851,631

1230,1868,638

1240,1892,652

1250,1899,649

1260,1918,658

1270,1927,657

1280,1945,665

1290,1959,669

1300,1971,671

1310,1999,689

1320,2003,683

1330,2025,695

1340,2035,695

1350,2048,698

1360,2061,701

1370,2082,712

1380,2096,716

1390,2110,720

1400,2125,725

1410,2139,729

1420,2155,735

1430,2167,737

1440,2189,749

1450,2202,752

1460,2219,759

1470,2231,761

1480,2247,767

1490,2260,770

1500,2278,778

1510,2291,781

1520,2309,789

1530,2323,793

1540,2337,797

1550,2355,805

1560,2373,813

1570,2386,816

1580,2402,822

1590,2418,828

1600,2428,828

1610,2444,834

1620,2459,839

1630,2477,847

1640,2487,847

1650,2511,861

1660,2521,861

1670,2542,872

1680,2551,871

1690,2571,881

1700,2588,888

1710,2601,891

1720,2614,894

1730,2626,896

1740,2647,907

1750,2661,911

1760,2677,917

1770,2691,921

1780,2706,926

1790,2715,925

1800,2737,937

1810,2747,937

1820,2767,947

1830,2779,949

1840,2791,951

1850,2806,956

1860,2829,969

1870,2837,967

1880,2855,975

1890,2871,981

1900,2885,985

1910,2899,989

1920,2923,1003

1930,2931,1001

1940,2944,1004

1950,2958,1008

1960,2981,1021

1970,2989,1019

1980,3001,1021

1990,3022,1032

