0,1,1

10,31,21

20,75,55

30,32,2

40,61,21

50,78,28

60,106,46

70,95,25

80,133,53

90,137,47

100,152,52

110,216,106

120,178,58

130,193,63

140,217,77

150,211,61

160,241,81

170,259,89

180,276,96

190,288,98

200,301,101

210,338,128

220,329,109

230,346,116

240,362,122

250,373,123

260,393,133

270,403,133

280,421,141

290,435,145

300,454,154

310,465,155

320,479,159

330,502,172

340,509,169

350,533,183

360,538,178

370,557,187

380,566,186

390,583,193

400,602,202

410,630,220

420,634,214

430,641,211

440,657,217

450,670,220

460,688,228

470,684,214

480,715,235

490,702,212

500,749,249

510,829,319

520,780,260

530,842,312

540,813,273

550,817,267

560,839,279

570,854,284

580,884,304

590,882,292

600,899,299

610,914,304

620,934,314

630,945,315

640,959,319

650,962,312

660,990,330

670,1005,335

680,1021,341

690,1039,349

700,1049,349

710,1051,341

720,1076,356

730,1097,367

740,1086,346

750,1117,367

760,1141,381

770,1199,429

780,1168,388

790,1181,391

800,1145,345

810,1213,403

820,1228,408

830,1218,388

840,1261,421

850,1272,422

860,1263,403

870,1303,433

880,1317,437

890,1338,448

900,1346,446

910,1325,415

920,1391,471

930,1394,464

940,1405,465

950,1419,469

960,1439,479

970,1448,478

980,1469,489

990,1486,496

1000,1501,501

1010,1519,509

1020,1531,511

1030,1545,515

1040,1562,522

1050,1569,519

1060,1592,532

1070,1602,532

1080,1661,581

1090,1597,507

1100,1650,550

1110,1668,558

1120,1682,562

1130,1709,579

1140,1709,569

1150,1666,516

1160,1764,604

1170,1760,590

1180,1773,593

1190,1784,594

1200,1787,587

1210,1814,604

1220,1829,609

1230,1850,620

1240,1861,621

1250,1878,628

1260,1897,637

1270,1907,637

1280,1921,641

1290,1939,649

1300,1949,649

1310,1957,647

1320,1980,660

1330,1995,665

1340,2009,669

1350,2027,677

1360,2044,684

1370,2064,694

1380,2069,689

1390,2085,695

1400,2100,700

1410,2108,698

1420,2158,738

1430,2156,726

1440,2117,677

1450,2178,728

1460,2192,732

1470,2204,734

1480,2209,729

1490,2188,698

1500,2252,752

1510,2319,809

1520,2286,766

1530,2293,763

1540,2310,770

1550,2331,781

1560,2255,695

1570,2359,789

1580,2378,798

1590,2386,796

1600,2405,805

1610,2408,798

1620,2429,809

1630,2446,816

1640,2457,817

1650,2475,825

1660,2489,829

1670,2505,835

1680,2518,838

1690,2535,845

1700,2550,850

1710,2553,843

1720,2609,889

1730,2581,851

1740,2610,870

1750,2623,873

1760,2642,882

1770,2651,881

1780,2654,874

1790,2692,902

1800,2699,899

1810,2712,902

1820,2730,910

1830,2738,908

1840,2760,920

1850,2771,921

1860,2864,1004

1870,2807,937

1880,2818,938

1890,2847,957

1900,2849,949

1910,2863,953

1920,2883,963

1930,2898,968

1940,2905,965

1950,2858,908

1960,2943,983

1970,2953,983

1980,2972,992

1990,2989,999

2000,3005,1005

2010,3001,991

2020,3049,1029

2030,3045,1015

2040,3068,1028

2050,3072,1022

2060,3096,1036

2070,3106,1036

2080,3078,998

2090,3136,1046

2100,3156,1056

2110,3168,1058

2120,3182,1062

2130,3197,1067

2140,3212,1072

2150,3234,1084

2160,3243,1083

2170,3264,1094

2180,3275,1095

2190,3287,1097

2200,3308,1108

2210,3317,1107

2220,3336,1116

2230,3349,1119

2240,3367,1127

2250,3376,1126

2260,3394,1134

2270,3415,1145

2280,3437,1157

2290,3448,1158

2300,3460,1160

2310,3420,1110

2320,3483,1163

2330,3498,1168

2340,3524,1184

2350,3540,1190

2360,3524,1164

2370,3554,1184

2380,3571,1191

2390,3588,1198

2400,3600,1200

2410,3613,1203

2420,3636,1216

2430,3651,1221

2440,3658,1218

2450,3674,1224

2460,3689,1229

2470,3709,1239

2480,3723,1243

2490,3733,1243

2500,3751,1251

2510,3765,1255

2520,3787,1267

2530,3804,1274

2540,3822,1282

2550,3835,1285

2560,3847,1287

2570,3857,1287

2580,3871,1291

2590,3914,1324

2600,3919,1319

2610,3930,1320

2620,3950,1330

2630,3954,1324

2640,3962,1322

2650,3980,1330

2660,3992,1332

2670,4013,1343

2680,4028,1348

2690,4041,1351
